data_source_name,field_name,field_type,mainframe_data_type,generic_data_type,level,data_length,business_definition,logical_group,display_format,display_length,decimal_positions,signed_indicator,usage_clause,occurs_min,occurs_max,occurs_depending,redefines_field,root_record,field_position,synchronized,justified,blank_when_zero,value_clause,condition_values,condition_ranges
COPAU00,COPAU0AI,RECORD,N/A,GROUP,1,1064,Main input map structure for account update screen (REDEFINES COPAU0AO),COPAU0AI,N/A,0,0,NO,DISPLAY,,,,,COPAU0AI,1,NO,,NO,,,
COPAU00,FILLER-1,FIELD,X(12),ALPHANUMERIC,2,12,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COPAU0AI,X(12),12,0,NO,DISPLAY,,,,,COPAU0AI,1,NO,,NO,,,
COPAU00,TRNNAMEL,FIELD,S9(4) COMP,BINARY,2,2,Transaction name field length (USAGE COMP),COPAU0AI,'+/-9999,5,0,YES,COMP,,,,,COPAU0AI,13,NO,,NO,,,
COPAU00,TRNNAMEF,FIELD,X,ALPHANUMERIC,2,1,Transaction name field flag,COPAU0AI,X,1,0,NO,DISPLAY,,,,,COPAU0AI,15,NO,,NO,,,
COPAU00,FILLER-2,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COPAU0AI,N/A,0,0,NO,DISPLAY,,,,TRNNAMEF,COPAU0AI,15,NO,,NO,,,
COPAU00,TRNNAMEA,FIELD,X,ALPHANUMERIC,3,1,Transaction name field attribute (REDEFINES TRNNAMEF),FILLER-2,X,1,0,NO,DISPLAY,,,,,COPAU0AI,15,NO,,NO,,,
COPAU00,FILLER-3,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COPAU0AI,X(4),4,0,NO,DISPLAY,,,,,COPAU0AI,16,NO,,NO,,,
COPAU00,TRNNAMEI,FIELD,X(4),ALPHANUMERIC,2,4,Transaction name input value,COPAU0AI,X(4),4,0,NO,DISPLAY,,,,,COPAU0AI,20,NO,,NO,,,
COPAU00,TITLE01L,FIELD,S9(4) COMP,BINARY,2,2,First title field length (USAGE COMP),COPAU0AI,'+/-9999,5,0,YES,COMP,,,,,COPAU0AI,24,NO,,NO,,,
COPAU00,TITLE01F,FIELD,X,ALPHANUMERIC,2,1,First title field flag,COPAU0AI,X,1,0,NO,DISPLAY,,,,,COPAU0AI,26,NO,,NO,,,
COPAU00,FILLER-4,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COPAU0AI,N/A,0,0,NO,DISPLAY,,,,TITLE01F,COPAU0AI,26,NO,,NO,,,
COPAU00,TITLE01A,FIELD,X,ALPHANUMERIC,3,1,First title field attribute (REDEFINES TITLE01F),FILLER-4,X,1,0,NO,DISPLAY,,,,,COPAU0AI,26,NO,,NO,,,
COPAU00,FILLER-5,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COPAU0AI,X(4),4,0,NO,DISPLAY,,,,,COPAU0AI,27,NO,,NO,,,
COPAU00,TITLE01I,FIELD,X(40),ALPHANUMERIC,2,40,First title input value - screen heading or description,COPAU0AI,X(40),40,0,NO,DISPLAY,,,,,COPAU0AI,31,NO,,NO,,,
COPAU00,CURDATEL,FIELD,S9(4) COMP,BINARY,2,2,Current date field length (USAGE COMP),COPAU0AI,'+/-9999,5,0,YES,COMP,,,,,COPAU0AI,71,NO,,NO,,,
COPAU00,CURDATEF,FIELD,X,ALPHANUMERIC,2,1,Current date field flag,COPAU0AI,X,1,0,NO,DISPLAY,,,,,COPAU0AI,73,NO,,NO,,,
COPAU00,FILLER-6,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COPAU0AI,N/A,0,0,NO,DISPLAY,,,,CURDATEF,COPAU0AI,73,NO,,NO,,,
COPAU00,CURDATEA,FIELD,X,ALPHANUMERIC,3,1,Current date field attribute (REDEFINES CURDATEF),FILLER-6,X,1,0,NO,DISPLAY,,,,,COPAU0AI,73,NO,,NO,,,
