data_source_name,field_name,field_type,mainframe_data_type,generic_data_type,level,data_length,business_definition,logical_group,display_format,display_length,decimal_positions,signed_indicator,usage_clause,occurs_min,occurs_max,occurs_depending,redefines_field,root_record,field_position,synchronized,justified,blank_when_zero,value_clause,condition_values,condition_ranges
CVTRA06Y,DALYTRAN-RECORD,RECORD,N/A,GROUP,1,350,Main data structure for daily transaction record with a record length of 350 bytes,DALYTRAN-RECORD,N/A,0,0,NO,DISPLAY,,,,,DALYTRAN-RECORD,1,NO,,NO,,,
CVTRA06Y,DALYTRAN-ID,FIELD,X(16),ALPHANUMERIC,5,16,Unique identifier for the daily transaction (PIC X(16)),DALYTRAN-RECORD,X(16),16,0,NO,DISPLAY,,,,,DALYTRAN-RECORD,1,NO,,NO,,,
CVTRA06Y,DALYTRAN-TYPE-CD,FIELD,X(02),ALPHANUMERIC,5,2,Transaction type code indicating the category or nature of the transaction (PIC X(02)),DALYTRAN-RECORD,X(2),2,0,NO,DISPLAY,,,,,DALYTRAN-RECORD,17,NO,,NO,,,
CVTRA06Y,DALYTRAN-CAT-CD,FIELD,9(04),NUMERIC,5,4,Transaction category code for classification purposes (PIC 9(04)),DALYTRAN-RECORD,9999,4,0,NO,DISPLAY,,,,,DALYTRAN-RECORD,19,NO,,NO,,,
CVTRA06Y,DALYTRAN-SOURCE,FIELD,X(10),ALPHANUMERIC,5,10,Source system or channel from which the transaction originated (PIC X(10)),DALYTRAN-RECORD,X(10),10,0,NO,DISPLAY,,,,,DALYTRAN-RECORD,23,NO,,NO,,,
CVTRA06Y,DALYTRAN-DESC,FIELD,X(100),ALPHANUMERIC,5,100,Detailed description of the transaction (PIC X(100)),DALYTRAN-RECORD,X(100),100,0,NO,DISPLAY,,,,,DALYTRAN-RECORD,33,NO,,NO,,,
CVTRA06Y,DALYTRAN-AMT,FIELD,S9(09)V99,DECIMAL,5,11,"Transaction amount with two decimal places, signed numeric field (PIC S9(09)V99)",DALYTRAN-RECORD,'+/-999999999.99,13,2,YES,DISPLAY,,,,,DALYTRAN-RECORD,133,NO,,NO,,,
CVTRA06Y,DALYTRAN-MERCHANT-ID,FIELD,9(09),NUMERIC,5,9,Unique numeric identifier for the merchant (PIC 9(09)),DALYTRAN-RECORD,999999999,9,0,NO,DISPLAY,,,,,DALYTRAN-RECORD,144,NO,,NO,,,
CVTRA06Y,DALYTRAN-MERCHANT-NAME,FIELD,X(50),ALPHANUMERIC,5,50,Name of the merchant where the transaction occurred (PIC X(50)),DALYTRAN-RECORD,X(50),50,0,NO,DISPLAY,,,,,DALYTRAN-RECORD,153,NO,,NO,,,
CVTRA06Y,DALYTRAN-MERCHANT-CITY,FIELD,X(50),ALPHANUMERIC,5,50,City location of the merchant (PIC X(50)),DALYTRAN-RECORD,X(50),50,0,NO,DISPLAY,,,,,DALYTRAN-RECORD,203,NO,,NO,,,
CVTRA06Y,DALYTRAN-MERCHANT-ZIP,FIELD,X(10),ALPHANUMERIC,5,10,Postal zip code of the merchant location (PIC X(10)),DALYTRAN-RECORD,X(10),10,0,NO,DISPLAY,,,,,DALYTRAN-RECORD,253,NO,,NO,,,
CVTRA06Y,DALYTRAN-CARD-NUM,FIELD,X(16),ALPHANUMERIC,5,16,Credit or debit card number used for the transaction (PIC X(16)),DALYTRAN-RECORD,X(16),16,0,NO,DISPLAY,,,,,DALYTRAN-RECORD,263,NO,,NO,,,
CVTRA06Y,DALYTRAN-ORIG-TS,FIELD,X(26),ALPHANUMERIC,5,26,Original timestamp when the transaction was initiated (PIC X(26)),DALYTRAN-RECORD,X(26),26,0,NO,DISPLAY,,,,,DALYTRAN-RECORD,279,NO,,NO,,,
CVTRA06Y,DALYTRAN-PROC-TS,FIELD,X(26),ALPHANUMERIC,5,26,Processing timestamp when the transaction was processed by the system (PIC X(26)),DALYTRAN-RECORD,X(26),26,0,NO,DISPLAY,,,,,DALYTRAN-RECORD,305,NO,,NO,,,
CVTRA06Y,FILLER-1,FIELD,X(20),ALPHANUMERIC,5,20,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",DALYTRAN-RECORD,X(20),20,0,NO,DISPLAY,,,,,DALYTRAN-RECORD,331,NO,,NO,,,
