data_source_name,field_name,field_type,mainframe_data_type,generic_data_type,level,data_length,business_definition,logical_group,display_format,display_length,decimal_positions,signed_indicator,usage_clause,occurs_min,occurs_max,occurs_depending,redefines_field,root_record,field_position,synchronized,justified,blank_when_zero,value_clause,condition_values,condition_ranges
CVTRA07Y,REPORT-NAME-HEADER,RECORD,N/A,GROUP,1,115,Group item containing header information for the daily transaction report including report names and date range,REPORT-NAME-HEADER,N/A,0,0,NO,DISPLAY,,,,,REPORT-NAME-HEADER,1,NO,,NO,,,
CVTRA07Y,REPT-SHORT-NAME,FIELD,X(38),ALPHANUMERIC,5,38,Short name identifier for the report (VALUE 'DALYREPT'),REPORT-NAME-HEADER,X(38),38,0,NO,DISPLAY,,,,,REPORT-NAME-HEADER,1,NO,,NO,'DALYREPT',,
CVTRA07Y,REPT-LONG-NAME,FIELD,X(41),ALPHANUMERIC,5,41,Long descriptive name of the report (VALUE 'Daily Transaction Report'),REPORT-NAME-HEADER,X(41),41,0,NO,DISPLAY,,,,,REPORT-NAME-HEADER,39,NO,,NO,'Daily Transaction Report',,
CVTRA07Y,REPT-DATE-HEADER,FIELD,X(12),ALPHANUMERIC,5,12,Label text for the date range section (VALUE 'Date Range: '),REPORT-NAME-HEADER,X(12),12,0,NO,DISPLAY,,,,,REPORT-NAME-HEADER,80,NO,,NO,'Date Range: ',,
CVTRA07Y,REPT-START-DATE,FIELD,X(10),ALPHANUMERIC,5,10,Starting date of the report period (VALUE SPACES),REPORT-NAME-HEADER,X(10),10,0,NO,DISPLAY,,,,,REPORT-NAME-HEADER,92,NO,,NO,SPACES,,
CVTRA07Y,FILLER-1,FIELD,X(04),ALPHANUMERIC,5,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",REPORT-NAME-HEADER,X(4),4,0,NO,DISPLAY,,,,,REPORT-NAME-HEADER,102,NO,,NO,' to ',,
CVTRA07Y,REPT-END-DATE,FIELD,X(10),ALPHANUMERIC,5,10,Ending date of the report period (VALUE SPACES),REPORT-NAME-HEADER,X(10),10,0,NO,DISPLAY,,,,,REPORT-NAME-HEADER,106,NO,,NO,SPACES,,
CVTRA07Y,TRANSACTION-DETAIL-REPORT,RECORD,N/A,GROUP,1,114,Group item containing the formatted detail line for each transaction in the report,TRANSACTION-DETAIL-REPORT,N/A,0,0,NO,DISPLAY,,,,,TRANSACTION-DETAIL-REPORT,1,NO,,NO,,,
CVTRA07Y,TRAN-REPORT-TRANS-ID,FIELD,X(16),ALPHANUMERIC,5,16,Transaction identifier displayed in the report detail line,TRANSACTION-DETAIL-REPORT,X(16),16,0,NO,DISPLAY,,,,,TRANSACTION-DETAIL-REPORT,1,NO,,NO,,,
CVTRA07Y,FILLER-2,FIELD,X(01),ALPHANUMERIC,5,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",TRANSACTION-DETAIL-REPORT,X,1,0,NO,DISPLAY,,,,,TRANSACTION-DETAIL-REPORT,17,NO,,NO,SPACES,,
CVTRA07Y,TRAN-REPORT-ACCOUNT-ID,FIELD,X(11),ALPHANUMERIC,5,11,Account identifier associated with the transaction in the report,TRANSACTION-DETAIL-REPORT,X(11),11,0,NO,DISPLAY,,,,,TRANSACTION-DETAIL-REPORT,18,NO,,NO,,,
CVTRA07Y,FILLER-3,FIELD,X(01),ALPHANUMERIC,5,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",TRANSACTION-DETAIL-REPORT,X,1,0,NO,DISPLAY,,,,,TRANSACTION-DETAIL-REPORT,29,NO,,NO,SPACES,,
CVTRA07Y,TRAN-REPORT-TYPE-CD,FIELD,X(02),ALPHANUMERIC,5,2,Two-character code representing the transaction type,TRANSACTION-DETAIL-REPORT,X(2),2,0,NO,DISPLAY,,,,,TRANSACTION-DETAIL-REPORT,30,NO,,NO,,,
CVTRA07Y,FILLER-4,FIELD,X(01),ALPHANUMERIC,5,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",TRANSACTION-DETAIL-REPORT,X,1,0,NO,DISPLAY,,,,,TRANSACTION-DETAIL-REPORT,32,NO,,NO,'-',,
CVTRA07Y,TRAN-REPORT-TYPE-DESC,FIELD,X(15),ALPHANUMERIC,5,15,Descriptive text for the transaction type code,TRANSACTION-DETAIL-REPORT,X(15),15,0,NO,DISPLAY,,,,,TRANSACTION-DETAIL-REPORT,33,NO,,NO,,,
CVTRA07Y,FILLER-5,FIELD,X(01),ALPHANUMERIC,5,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",TRANSACTION-DETAIL-REPORT,X,1,0,NO,DISPLAY,,,,,TRANSACTION-DETAIL-REPORT,48,NO,,NO,SPACES,,
CVTRA07Y,TRAN-REPORT-CAT-CD,FIELD,9(04),NUMERIC,5,4,Four-digit numeric code representing the transaction category,TRANSACTION-DETAIL-REPORT,9999,4,0,NO,DISPLAY,,,,,TRANSACTION-DETAIL-REPORT,49,NO,,NO,,,
CVTRA07Y,FILLER-6,FIELD,X(01),ALPHANUMERIC,5,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",TRANSACTION-DETAIL-REPORT,X,1,0,NO,DISPLAY,,,,,TRANSACTION-DETAIL-REPORT,53,NO,,NO,'-',,
CVTRA07Y,TRAN-REPORT-CAT-DESC,FIELD,X(29),ALPHANUMERIC,5,29,Descriptive text for the transaction category code,TRANSACTION-DETAIL-REPORT,X(29),29,0,NO,DISPLAY,,,,,TRANSACTION-DETAIL-REPORT,54,NO,,NO,,,
CVTRA07Y,FILLER-7,FIELD,X(01),ALPHANUMERIC,5,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",TRANSACTION-DETAIL-REPORT,X,1,0,NO,DISPLAY,,,,,TRANSACTION-DETAIL-REPORT,83,NO,,NO,SPACES,,
CVTRA07Y,TRAN-REPORT-SOURCE,FIELD,X(10),ALPHANUMERIC,5,10,Source system or channel where the transaction originated,TRANSACTION-DETAIL-REPORT,X(10),10,0,NO,DISPLAY,,,,,TRANSACTION-DETAIL-REPORT,84,NO,,NO,,,
CVTRA07Y,FILLER-8,FIELD,X(04),ALPHANUMERIC,5,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",TRANSACTION-DETAIL-REPORT,X(4),4,0,NO,DISPLAY,,,,,TRANSACTION-DETAIL-REPORT,94,NO,,NO,SPACES,,
CVTRA07Y,TRAN-REPORT-AMT,FIELD,"'-ZZZ,ZZZ,ZZZ.ZZ",DECIMAL,5,15,"Transaction amount with sign, formatted with commas and decimal point",TRANSACTION-DETAIL-REPORT,"'-ZZZ,ZZZ,ZZZ.ZZ",15,2,YES,DISPLAY,,,,,TRANSACTION-DETAIL-REPORT,98,NO,,NO,,,
CVTRA07Y,FILLER-9,FIELD,X(02),ALPHANUMERIC,5,2,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",TRANSACTION-DETAIL-REPORT,X(2),2,0,NO,DISPLAY,,,,,TRANSACTION-DETAIL-REPORT,113,NO,,NO,SPACES,,
CVTRA07Y,TRANSACTION-HEADER-1,RECORD,N/A,GROUP,1,114,"Group item containing column headers for the transaction report (VALUE 'Transaction ID', 'Account ID', 'Transaction Type', 'Tran Category', 'Tran Source', 'Amount')",TRANSACTION-HEADER-1,N/A,0,0,NO,DISPLAY,,,,,TRANSACTION-HEADER-1,1,NO,,NO,,,
CVTRA07Y,FILLER-10,FIELD,X(17),ALPHANUMERIC,5,17,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",TRANSACTION-HEADER-1,X(17),17,0,NO,DISPLAY,,,,,TRANSACTION-HEADER-1,1,NO,,NO,'Transaction ID',,
CVTRA07Y,FILLER-11,FIELD,X(12),ALPHANUMERIC,5,12,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",TRANSACTION-HEADER-1,X(12),12,0,NO,DISPLAY,,,,,TRANSACTION-HEADER-1,18,NO,,NO,'Account ID',,
CVTRA07Y,FILLER-12,FIELD,X(19),ALPHANUMERIC,5,19,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",TRANSACTION-HEADER-1,X(19),19,0,NO,DISPLAY,,,,,TRANSACTION-HEADER-1,30,NO,,NO,'Transaction Type',,
CVTRA07Y,FILLER-13,FIELD,X(35),ALPHANUMERIC,5,35,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",TRANSACTION-HEADER-1,X(35),35,0,NO,DISPLAY,,,,,TRANSACTION-HEADER-1,49,NO,,NO,'Tran Category',,
CVTRA07Y,FILLER-14,FIELD,X(14),ALPHANUMERIC,5,14,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",TRANSACTION-HEADER-1,X(14),14,0,NO,DISPLAY,,,,,TRANSACTION-HEADER-1,84,NO,,NO,'Tran Source',,
CVTRA07Y,FILLER-15,FIELD,X,ALPHANUMERIC,5,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",TRANSACTION-HEADER-1,X,1,0,NO,DISPLAY,,,,,TRANSACTION-HEADER-1,98,NO,,NO,SPACES,,
CVTRA07Y,FILLER-16,FIELD,X(16),ALPHANUMERIC,5,16,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",TRANSACTION-HEADER-1,X(16),16,0,NO,DISPLAY,,,,,TRANSACTION-HEADER-1,99,NO,,NO,'        Amount',,
CVTRA07Y,TRANSACTION-HEADER-2,FIELD,X(133),ALPHANUMERIC,1,133,Separator line of dashes under the column headers (VALUE ALL '-'),TRANSACTION-HEADER-2,X(133),133,0,NO,DISPLAY,,,,,TRANSACTION-HEADER-2,1,NO,,NO,ALL'-',,
CVTRA07Y,REPORT-PAGE-TOTALS,RECORD,N/A,GROUP,1,112,Group item containing the page total line with label and amount,REPORT-PAGE-TOTALS,N/A,0,0,NO,DISPLAY,,,,,REPORT-PAGE-TOTALS,1,NO,,NO,,,
CVTRA07Y,FILLER-17,FIELD,X(11),ALPHANUMERIC,5,11,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",REPORT-PAGE-TOTALS,X(11),11,0,NO,DISPLAY,,,,,REPORT-PAGE-TOTALS,1,NO,,NO,'Page Total',,
CVTRA07Y,FILLER-18,FIELD,X(86),ALPHANUMERIC,5,86,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",REPORT-PAGE-TOTALS,X(86),86,0,NO,DISPLAY,,,,,REPORT-PAGE-TOTALS,12,NO,,NO,ALL'.',,
CVTRA07Y,REPT-PAGE-TOTAL,FIELD,"'+ZZZ,ZZZ,ZZZ.ZZ",DECIMAL,5,15,Accumulated total of transaction amounts for the current page with sign indicator,REPORT-PAGE-TOTALS,"'+ZZZ,ZZZ,ZZZ.ZZ",15,2,YES,DISPLAY,,,,,REPORT-PAGE-TOTALS,98,NO,,NO,,,
CVTRA07Y,REPORT-ACCOUNT-TOTALS,RECORD,N/A,GROUP,1,112,Group item containing the account total line with label and amount,REPORT-ACCOUNT-TOTALS,N/A,0,0,NO,DISPLAY,,,,,REPORT-ACCOUNT-TOTALS,1,NO,,NO,,,
CVTRA07Y,FILLER-19,FIELD,X(13),ALPHANUMERIC,5,13,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",REPORT-ACCOUNT-TOTALS,X(13),13,0,NO,DISPLAY,,,,,REPORT-ACCOUNT-TOTALS,1,NO,,NO,'Account Total',,
CVTRA07Y,FILLER-20,FIELD,X(84),ALPHANUMERIC,5,84,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",REPORT-ACCOUNT-TOTALS,X(84),84,0,NO,DISPLAY,,,,,REPORT-ACCOUNT-TOTALS,14,NO,,NO,ALL'.',,
