data_source_name,field_name,field_type,mainframe_data_type,generic_data_type,level,data_length,business_definition,logical_group,display_format,display_length,decimal_positions,signed_indicator,usage_clause,occurs_min,occurs_max,occurs_depending,redefines_field,root_record,field_position,synchronized,justified,blank_when_zero,value_clause,condition_values,condition_ranges
COUSR02,COUSR2AI,RECORD,N/A,GROUP,1,339,"Input map structure for user administration screen containing field length, attribute, and data fields",COUSR2AI,N/A,0,0,NO,DISPLAY,,,,,COUSR2AI,1,NO,,NO,,,
COUSR02,FILLER-1,FIELD,X(12),ALPHANUMERIC,2,12,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COUSR2AI,X(12),12,0,NO,DISPLAY,,,,,COUSR2AI,1,NO,,NO,,,
COUSR02,TRNNAMEL,FIELD,S9(4) COMP,BINARY,2,2,Length field for transaction name (USAGE COMP),COUSR2AI,'+/-9999,5,0,YES,COMP,,,,,COUSR2AI,13,NO,,NO,,,
COUSR02,TRNNAMEF,FIELD,X,ALPHANUMERIC,2,1,Attribute byte for transaction name field,COUSR2AI,X,1,0,NO,DISPLAY,,,,,COUSR2AI,15,NO,,NO,,,
COUSR02,FILLER-2,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COUSR2AI,N/A,0,0,NO,DISPLAY,,,,TRNNAMEF,COUSR2AI,15,NO,,NO,,,
COUSR02,TRNNAMEA,FIELD,X,ALPHANUMERIC,3,1,Attribute byte for transaction name field (REDEFINES TRNNAMEF),FILLER-2,X,1,0,NO,DISPLAY,,,,,COUSR2AI,15,NO,,NO,,,
COUSR02,FILLER-3,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COUSR2AI,X(4),4,0,NO,DISPLAY,,,,,COUSR2AI,16,NO,,NO,,,
COUSR02,TRNNAMEI,FIELD,X(4),ALPHANUMERIC,2,4,Transaction name input field - 4 character transaction code,COUSR2AI,X(4),4,0,NO,DISPLAY,,,,,COUSR2AI,20,NO,,NO,,,
COUSR02,TITLE01L,FIELD,S9(4) COMP,BINARY,2,2,Length field for first title line (USAGE COMP),COUSR2AI,'+/-9999,5,0,YES,COMP,,,,,COUSR2AI,24,NO,,NO,,,
COUSR02,TITLE01F,FIELD,X,ALPHANUMERIC,2,1,Attribute byte for first title line field,COUSR2AI,X,1,0,NO,DISPLAY,,,,,COUSR2AI,26,NO,,NO,,,
