data_source_name,field_name,field_type,mainframe_data_type,generic_data_type,level,data_length,business_definition,logical_group,display_format,display_length,decimal_positions,signed_indicator,usage_clause,occurs_min,occurs_max,occurs_depending,redefines_field,root_record,field_position,synchronized,justified,blank_when_zero,value_clause,condition_values,condition_ranges
COUSR01,COUSR1AI,RECORD,N/A,GROUP,1,339,Input map structure for user sign-on screen containing all input fields and their attributes,COUSR1AI,N/A,0,0,NO,DISPLAY,,,,,COUSR1AI,1,NO,,NO,,,
COUSR01,FILLER-1,FIELD,X(12),ALPHANUMERIC,2,12,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COUSR1AI,X(12),12,0,NO,DISPLAY,,,,,COUSR1AI,1,NO,,NO,,,
COUSR01,TRNNAMEL,FIELD,S9(4) COMP,BINARY,2,2,Length field for transaction name input (USAGE COMP),COUSR1AI,'+/-9999,5,0,YES,COMP,,,,,COUSR1AI,13,NO,,NO,,,
COUSR01,TRNNAMEF,FIELD,X,ALPHANUMERIC,2,1,Flag field for transaction name input attributes,COUSR1AI,X,1,0,NO,DISPLAY,,,,,COUSR1AI,15,NO,,NO,,,
COUSR01,FILLER-2,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COUSR1AI,N/A,0,0,NO,DISPLAY,,,,TRNNAMEF,COUSR1AI,15,NO,,NO,,,
COUSR01,TRNNAMEA,FIELD,X,ALPHANUMERIC,3,1,Attribute byte for transaction name field (REDEFINES TRNNAMEF),FILLER-2,X,1,0,NO,DISPLAY,,,,,COUSR1AI,15,NO,,NO,,,
COUSR01,FILLER-3,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COUSR1AI,X(4),4,0,NO,DISPLAY,,,,,COUSR1AI,16,NO,,NO,,,
COUSR01,TRNNAMEI,FIELD,X(4),ALPHANUMERIC,2,4,Transaction name input value - 4 character transaction code,COUSR1AI,X(4),4,0,NO,DISPLAY,,,,,COUSR1AI,20,NO,,NO,,,
COUSR01,TITLE01L,FIELD,S9(4) COMP,BINARY,2,2,Length field for first title line input (USAGE COMP),COUSR1AI,'+/-9999,5,0,YES,COMP,,,,,COUSR1AI,24,NO,,NO,,,
COUSR01,TITLE01F,FIELD,X,ALPHANUMERIC,2,1,Flag field for first title line input attributes,COUSR1AI,X,1,0,NO,DISPLAY,,,,,COUSR1AI,26,NO,,NO,,,
COUSR01,FILLER-4,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COUSR1AI,N/A,0,0,NO,DISPLAY,,,,TITLE01F,COUSR1AI,26,NO,,NO,,,
COUSR01,TITLE01A,FIELD,X,ALPHANUMERIC,3,1,Attribute byte for first title line field (REDEFINES TITLE01F),FILLER-4,X,1,0,NO,DISPLAY,,,,,COUSR1AI,26,NO,,NO,,,
COUSR01,FILLER-5,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COUSR1AI,X(4),4,0,NO,DISPLAY,,,,,COUSR1AI,27,NO,,NO,,,
COUSR01,TITLE01I,FIELD,X(40),ALPHANUMERIC,2,40,First title line input value - 40 character screen title,COUSR1AI,X(40),40,0,NO,DISPLAY,,,,,COUSR1AI,31,NO,,NO,,,
COUSR01,CURDATEL,FIELD,S9(4) COMP,BINARY,2,2,Length field for current date input (USAGE COMP),COUSR1AI,'+/-9999,5,0,YES,COMP,,,,,COUSR1AI,71,NO,,NO,,,
COUSR01,CURDATEF,FIELD,X,ALPHANUMERIC,2,1,Flag field for current date input attributes,COUSR1AI,X,1,0,NO,DISPLAY,,,,,COUSR1AI,73,NO,,NO,,,
COUSR01,FILLER-6,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COUSR1AI,N/A,0,0,NO,DISPLAY,,,,CURDATEF,COUSR1AI,73,NO,,NO,,,
COUSR01,CURDATEA,FIELD,X,ALPHANUMERIC,3,1,Attribute byte for current date field (REDEFINES CURDATEF),FILLER-6,X,1,0,NO,DISPLAY,,,,,COUSR1AI,73,NO,,NO,,,
COUSR01,FILLER-7,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COUSR1AI,X(4),4,0,NO,DISPLAY,,,,,COUSR1AI,74,NO,,NO,,,
COUSR01,CURDATEI,FIELD,X(8),ALPHANUMERIC,2,8,Current date input value in 8 character format,COUSR1AI,X(8),8,0,NO,DISPLAY,,,,,COUSR1AI,78,NO,,NO,,,
COUSR01,PGMNAMEL,FIELD,S9(4) COMP,BINARY,2,2,Length field for program name input (USAGE COMP),COUSR1AI,'+/-9999,5,0,YES,COMP,,,,,COUSR1AI,86,NO,,NO,,,
COUSR01,PGMNAMEF,FIELD,X,ALPHANUMERIC,2,1,Flag field for program name input attributes,COUSR1AI,X,1,0,NO,DISPLAY,,,,,COUSR1AI,88,NO,,NO,,,
COUSR01,FILLER-8,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COUSR1AI,N/A,0,0,NO,DISPLAY,,,,PGMNAMEF,COUSR1AI,88,NO,,NO,,,
COUSR01,PGMNAMEA,FIELD,X,ALPHANUMERIC,3,1,Attribute byte for program name field (REDEFINES PGMNAMEF),FILLER-8,X,1,0,NO,DISPLAY,,,,,COUSR1AI,88,NO,,NO,,,
COUSR01,FILLER-9,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COUSR1AI,X(4),4,0,NO,DISPLAY,,,,,COUSR1AI,89,NO,,NO,,,
COUSR01,PGMNAMEI,FIELD,X(8),ALPHANUMERIC,2,8,Program name input value - 8 character program identifier,COUSR1AI,X(8),8,0,NO,DISPLAY,,,,,COUSR1AI,93,NO,,NO,,,
COUSR01,TITLE02L,FIELD,S9(4) COMP,BINARY,2,2,Length field for second title line input (USAGE COMP),COUSR1AI,'+/-9999,5,0,YES,COMP,,,,,COUSR1AI,101,NO,,NO,,,
COUSR01,TITLE02F,FIELD,X,ALPHANUMERIC,2,1,Flag field for second title line input attributes,COUSR1AI,X,1,0,NO,DISPLAY,,,,,COUSR1AI,103,NO,,NO,,,
COUSR01,FILLER-10,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COUSR1AI,N/A,0,0,NO,DISPLAY,,,,TITLE02F,COUSR1AI,103,NO,,NO,,,
COUSR01,TITLE02A,FIELD,X,ALPHANUMERIC,3,1,Attribute byte for second title line field (REDEFINES TITLE02F),FILLER-10,X,1,0,NO,DISPLAY,,,,,COUSR1AI,103,NO,,NO,,,
COUSR01,FILLER-11,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COUSR1AI,X(4),4,0,NO,DISPLAY,,,,,COUSR1AI,104,NO,,NO,,,
COUSR01,TITLE02I,FIELD,X(40),ALPHANUMERIC,2,40,Second title line input value - 40 character screen subtitle,COUSR1AI,X(40),40,0,NO,DISPLAY,,,,,COUSR1AI,108,NO,,NO,,,
COUSR01,CURTIMEL,FIELD,S9(4) COMP,BINARY,2,2,Length field for current time input (USAGE COMP),COUSR1AI,'+/-9999,5,0,YES,COMP,,,,,COUSR1AI,148,NO,,NO,,,
COUSR01,CURTIMEF,FIELD,X,ALPHANUMERIC,2,1,Flag field for current time input attributes,COUSR1AI,X,1,0,NO,DISPLAY,,,,,COUSR1AI,150,NO,,NO,,,
COUSR01,FILLER-12,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COUSR1AI,N/A,0,0,NO,DISPLAY,,,,CURTIMEF,COUSR1AI,150,NO,,NO,,,
COUSR01,CURTIMEA,FIELD,X,ALPHANUMERIC,3,1,Attribute byte for current time field (REDEFINES CURTIMEF),FILLER-12,X,1,0,NO,DISPLAY,,,,,COUSR1AI,150,NO,,NO,,,
COUSR01,FILLER-13,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COUSR1AI,X(4),4,0,NO,DISPLAY,,,,,COUSR1AI,151,NO,,NO,,,
COUSR01,CURTIMEI,FIELD,X(8),ALPHANUMERIC,2,8,Current time input value in 8 character format,COUSR1AI,X(8),8,0,NO,DISPLAY,,,,,COUSR1AI,155,NO,,NO,,,
COUSR01,FNAMEL,FIELD,S9(4) COMP,BINARY,2,2,Length field for first name input (USAGE COMP),COUSR1AI,'+/-9999,5,0,YES,COMP,,,,,COUSR1AI,163,NO,,NO,,,
COUSR01,FNAMEF,FIELD,X,ALPHANUMERIC,2,1,Flag field for first name input attributes,COUSR1AI,X,1,0,NO,DISPLAY,,,,,COUSR1AI,165,NO,,NO,,,
COUSR01,FILLER-14,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COUSR1AI,N/A,0,0,NO,DISPLAY,,,,FNAMEF,COUSR1AI,165,NO,,NO,,,
COUSR01,FNAMEA,FIELD,X,ALPHANUMERIC,3,1,Attribute byte for first name field (REDEFINES FNAMEF),FILLER-14,X,1,0,NO,DISPLAY,,,,,COUSR1AI,165,NO,,NO,,,
COUSR01,FILLER-15,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COUSR1AI,X(4),4,0,NO,DISPLAY,,,,,COUSR1AI,166,NO,,NO,,,
COUSR01,FNAMEI,FIELD,X(20),ALPHANUMERIC,2,20,First name input value - 20 character user first name,COUSR1AI,X(20),20,0,NO,DISPLAY,,,,,COUSR1AI,170,NO,,NO,,,
COUSR01,LNAMEL,FIELD,S9(4) COMP,BINARY,2,2,Length field for last name input (USAGE COMP),COUSR1AI,'+/-9999,5,0,YES,COMP,,,,,COUSR1AI,190,NO,,NO,,,
COUSR01,LNAMEF,FIELD,X,ALPHANUMERIC,2,1,Flag field for last name input attributes,COUSR1AI,X,1,0,NO,DISPLAY,,,,,COUSR1AI,192,NO,,NO,,,
COUSR01,FILLER-16,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COUSR1AI,N/A,0,0,NO,DISPLAY,,,,LNAMEF,COUSR1AI,192,NO,,NO,,,
COUSR01,LNAMEA,FIELD,X,ALPHANUMERIC,3,1,Attribute byte for last name field (REDEFINES LNAMEF),FILLER-16,X,1,0,NO,DISPLAY,,,,,COUSR1AI,192,NO,,NO,,,
COUSR01,FILLER-17,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COUSR1AI,X(4),4,0,NO,DISPLAY,,,,,COUSR1AI,193,NO,,NO,,,
COUSR01,LNAMEI,FIELD,X(20),ALPHANUMERIC,2,20,Last name input value - 20 character user last name,COUSR1AI,X(20),20,0,NO,DISPLAY,,,,,COUSR1AI,197,NO,,NO,,,
COUSR01,USERIDL,FIELD,S9(4) COMP,BINARY,2,2,Length field for user ID input (USAGE COMP),COUSR1AI,'+/-9999,5,0,YES,COMP,,,,,COUSR1AI,217,NO,,NO,,,
COUSR01,USERIDF,FIELD,X,ALPHANUMERIC,2,1,Flag field for user ID input attributes,COUSR1AI,X,1,0,NO,DISPLAY,,,,,COUSR1AI,219,NO,,NO,,,
COUSR01,FILLER-18,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COUSR1AI,N/A,0,0,NO,DISPLAY,,,,USERIDF,COUSR1AI,219,NO,,NO,,,
COUSR01,USERIDA,FIELD,X,ALPHANUMERIC,3,1,Attribute byte for user ID field (REDEFINES USERIDF),FILLER-18,X,1,0,NO,DISPLAY,,,,,COUSR1AI,219,NO,,NO,,,
COUSR01,FILLER-19,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COUSR1AI,X(4),4,0,NO,DISPLAY,,,,,COUSR1AI,220,NO,,NO,,,
COUSR01,USERIDI,FIELD,X(8),ALPHANUMERIC,2,8,User ID input value - 8 character unique user identifier,COUSR1AI,X(8),8,0,NO,DISPLAY,,,,,COUSR1AI,224,NO,,NO,,,
COUSR01,PASSWDL,FIELD,S9(4) COMP,BINARY,2,2,Length field for password input (USAGE COMP),COUSR1AI,'+/-9999,5,0,YES,COMP,,,,,COUSR1AI,232,NO,,NO,,,
COUSR01,PASSWDF,FIELD,X,ALPHANUMERIC,2,1,Flag field for password input attributes,COUSR1AI,X,1,0,NO,DISPLAY,,,,,COUSR1AI,234,NO,,NO,,,
COUSR01,FILLER-20,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COUSR1AI,N/A,0,0,NO,DISPLAY,,,,PASSWDF,COUSR1AI,234,NO,,NO,,,
COUSR01,PASSWDA,FIELD,X,ALPHANUMERIC,3,1,Attribute byte for password field (REDEFINES PASSWDF),FILLER-20,X,1,0,NO,DISPLAY,,,,,COUSR1AI,234,NO,,NO,,,
COUSR01,FILLER-21,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COUSR1AI,X(4),4,0,NO,DISPLAY,,,,,COUSR1AI,235,NO,,NO,,,
