data_source_name,field_name,field_type,mainframe_data_type,generic_data_type,level,data_length,business_definition,logical_group,display_format,display_length,decimal_positions,signed_indicator,usage_clause,occurs_min,occurs_max,occurs_depending,redefines_field,root_record,field_position,synchronized,justified,blank_when_zero,value_clause,condition_values,condition_ranges
COUSR03,COUSR3AI,RECORD,N/A,GROUP,1,324,"Input map structure for user administration screen containing field lengths, attributes, and data values",COUSR3AI,N/A,0,0,NO,DISPLAY,,,,,COUSR3AI,1,NO,,NO,,,
COUSR03,FILLER-1,FIELD,X(12),ALPHANUMERIC,2,12,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COUSR3AI,X(12),12,0,NO,DISPLAY,,,,,COUSR3AI,1,NO,,NO,,,
COUSR03,TRNNAMEL,FIELD,S9(4) COMP,BINARY,2,2,Length field for transaction name (USAGE COMP),COUSR3AI,'+/-9999,5,0,YES,COMP,,,,,COUSR3AI,13,NO,,NO,,,
COUSR03,TRNNAMEF,FIELD,X,ALPHANUMERIC,2,1,Flag field for transaction name,COUSR3AI,X,1,0,NO,DISPLAY,,,,,COUSR3AI,15,NO,,NO,,,
COUSR03,FILLER-2,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COUSR3AI,N/A,0,0,NO,DISPLAY,,,,TRNNAMEF,COUSR3AI,15,NO,,NO,,,
COUSR03,TRNNAMEA,FIELD,X,ALPHANUMERIC,3,1,Attribute field for transaction name (REDEFINES TRNNAMEF),FILLER-2,X,1,0,NO,DISPLAY,,,,,COUSR3AI,15,NO,,NO,,,
COUSR03,FILLER-3,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COUSR3AI,X(4),4,0,NO,DISPLAY,,,,,COUSR3AI,16,NO,,NO,,,
COUSR03,TRNNAMEI,FIELD,X(4),ALPHANUMERIC,2,4,Transaction name or code input value,COUSR3AI,X(4),4,0,NO,DISPLAY,,,,,COUSR3AI,20,NO,,NO,,,
COUSR03,TITLE01L,FIELD,S9(4) COMP,BINARY,2,2,Length field for first title line (USAGE COMP),COUSR3AI,'+/-9999,5,0,YES,COMP,,,,,COUSR3AI,24,NO,,NO,,,
COUSR03,TITLE01F,FIELD,X,ALPHANUMERIC,2,1,Flag field for first title line,COUSR3AI,X,1,0,NO,DISPLAY,,,,,COUSR3AI,26,NO,,NO,,,
COUSR03,FILLER-4,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COUSR3AI,N/A,0,0,NO,DISPLAY,,,,TITLE01F,COUSR3AI,26,NO,,NO,,,
COUSR03,TITLE01A,FIELD,X,ALPHANUMERIC,3,1,Attribute field for first title line (REDEFINES TITLE01F),FILLER-4,X,1,0,NO,DISPLAY,,,,,COUSR3AI,26,NO,,NO,,,
COUSR03,FILLER-5,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COUSR3AI,X(4),4,0,NO,DISPLAY,,,,,COUSR3AI,27,NO,,NO,,,
COUSR03,TITLE01I,FIELD,X(40),ALPHANUMERIC,2,40,First title line text input value,COUSR3AI,X(40),40,0,NO,DISPLAY,,,,,COUSR3AI,31,NO,,NO,,,
COUSR03,CURDATEL,FIELD,S9(4) COMP,BINARY,2,2,Length field for current date (USAGE COMP),COUSR3AI,'+/-9999,5,0,YES,COMP,,,,,COUSR3AI,71,NO,,NO,,,
COUSR03,CURDATEF,FIELD,X,ALPHANUMERIC,2,1,Flag field for current date,COUSR3AI,X,1,0,NO,DISPLAY,,,,,COUSR3AI,73,NO,,NO,,,
COUSR03,FILLER-6,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COUSR3AI,N/A,0,0,NO,DISPLAY,,,,CURDATEF,COUSR3AI,73,NO,,NO,,,
COUSR03,CURDATEA,FIELD,X,ALPHANUMERIC,3,1,Attribute field for current date (REDEFINES CURDATEF),FILLER-6,X,1,0,NO,DISPLAY,,,,,COUSR3AI,73,NO,,NO,,,
COUSR03,FILLER-7,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COUSR3AI,X(4),4,0,NO,DISPLAY,,,,,COUSR3AI,74,NO,,NO,,,
COUSR03,CURDATEI,FIELD,X(8),ALPHANUMERIC,2,8,Current date input value,COUSR3AI,X(8),8,0,NO,DISPLAY,,,,,COUSR3AI,78,NO,,NO,,,
COUSR03,PGMNAMEL,FIELD,S9(4) COMP,BINARY,2,2,Length field for program name (USAGE COMP),COUSR3AI,'+/-9999,5,0,YES,COMP,,,,,COUSR3AI,86,NO,,NO,,,
COUSR03,PGMNAMEF,FIELD,X,ALPHANUMERIC,2,1,Flag field for program name,COUSR3AI,X,1,0,NO,DISPLAY,,,,,COUSR3AI,88,NO,,NO,,,
COUSR03,FILLER-8,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COUSR3AI,N/A,0,0,NO,DISPLAY,,,,PGMNAMEF,COUSR3AI,88,NO,,NO,,,
COUSR03,PGMNAMEA,FIELD,X,ALPHANUMERIC,3,1,Attribute field for program name (REDEFINES PGMNAMEF),FILLER-8,X,1,0,NO,DISPLAY,,,,,COUSR3AI,88,NO,,NO,,,
COUSR03,FILLER-9,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COUSR3AI,X(4),4,0,NO,DISPLAY,,,,,COUSR3AI,89,NO,,NO,,,
COUSR03,PGMNAMEI,FIELD,X(8),ALPHANUMERIC,2,8,Program name input value,COUSR3AI,X(8),8,0,NO,DISPLAY,,,,,COUSR3AI,93,NO,,NO,,,
COUSR03,TITLE02L,FIELD,S9(4) COMP,BINARY,2,2,Length field for second title line (USAGE COMP),COUSR3AI,'+/-9999,5,0,YES,COMP,,,,,COUSR3AI,101,NO,,NO,,,
COUSR03,TITLE02F,FIELD,X,ALPHANUMERIC,2,1,Flag field for second title line,COUSR3AI,X,1,0,NO,DISPLAY,,,,,COUSR3AI,103,NO,,NO,,,
COUSR03,FILLER-10,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COUSR3AI,N/A,0,0,NO,DISPLAY,,,,TITLE02F,COUSR3AI,103,NO,,NO,,,
COUSR03,TITLE02A,FIELD,X,ALPHANUMERIC,3,1,Attribute field for second title line (REDEFINES TITLE02F),FILLER-10,X,1,0,NO,DISPLAY,,,,,COUSR3AI,103,NO,,NO,,,
COUSR03,FILLER-11,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COUSR3AI,X(4),4,0,NO,DISPLAY,,,,,COUSR3AI,104,NO,,NO,,,
COUSR03,TITLE02I,FIELD,X(40),ALPHANUMERIC,2,40,Second title line text input value,COUSR3AI,X(40),40,0,NO,DISPLAY,,,,,COUSR3AI,108,NO,,NO,,,
COUSR03,CURTIMEL,FIELD,S9(4) COMP,BINARY,2,2,Length field for current time (USAGE COMP),COUSR3AI,'+/-9999,5,0,YES,COMP,,,,,COUSR3AI,148,NO,,NO,,,
COUSR03,CURTIMEF,FIELD,X,ALPHANUMERIC,2,1,Flag field for current time,COUSR3AI,X,1,0,NO,DISPLAY,,,,,COUSR3AI,150,NO,,NO,,,
COUSR03,FILLER-12,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COUSR3AI,N/A,0,0,NO,DISPLAY,,,,CURTIMEF,COUSR3AI,150,NO,,NO,,,
COUSR03,CURTIMEA,FIELD,X,ALPHANUMERIC,3,1,Attribute field for current time (REDEFINES CURTIMEF),FILLER-12,X,1,0,NO,DISPLAY,,,,,COUSR3AI,150,NO,,NO,,,
COUSR03,FILLER-13,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COUSR3AI,X(4),4,0,NO,DISPLAY,,,,,COUSR3AI,151,NO,,NO,,,
COUSR03,CURTIMEI,FIELD,X(8),ALPHANUMERIC,2,8,Current time input value,COUSR3AI,X(8),8,0,NO,DISPLAY,,,,,COUSR3AI,155,NO,,NO,,,
COUSR03,USRIDINL,FIELD,S9(4) COMP,BINARY,2,2,Length field for user identification (USAGE COMP),COUSR3AI,'+/-9999,5,0,YES,COMP,,,,,COUSR3AI,163,NO,,NO,,,
COUSR03,USRIDINF,FIELD,X,ALPHANUMERIC,2,1,Flag field for user identification,COUSR3AI,X,1,0,NO,DISPLAY,,,,,COUSR3AI,165,NO,,NO,,,
COUSR03,FILLER-14,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COUSR3AI,N/A,0,0,NO,DISPLAY,,,,USRIDINF,COUSR3AI,165,NO,,NO,,,
COUSR03,USRIDINA,FIELD,X,ALPHANUMERIC,3,1,Attribute field for user identification (REDEFINES USRIDINF),FILLER-14,X,1,0,NO,DISPLAY,,,,,COUSR3AI,165,NO,,NO,,,
COUSR03,FILLER-15,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COUSR3AI,X(4),4,0,NO,DISPLAY,,,,,COUSR3AI,166,NO,,NO,,,
COUSR03,USRIDINI,FIELD,X(8),ALPHANUMERIC,2,8,User identification input value,COUSR3AI,X(8),8,0,NO,DISPLAY,,,,,COUSR3AI,170,NO,,NO,,,
COUSR03,FNAMEL,FIELD,S9(4) COMP,BINARY,2,2,Length field for first name (USAGE COMP),COUSR3AI,'+/-9999,5,0,YES,COMP,,,,,COUSR3AI,178,NO,,NO,,,
COUSR03,FNAMEF,FIELD,X,ALPHANUMERIC,2,1,Flag field for first name,COUSR3AI,X,1,0,NO,DISPLAY,,,,,COUSR3AI,180,NO,,NO,,,
COUSR03,FILLER-16,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COUSR3AI,N/A,0,0,NO,DISPLAY,,,,FNAMEF,COUSR3AI,180,NO,,NO,,,
COUSR03,FNAMEA,FIELD,X,ALPHANUMERIC,3,1,Attribute field for first name (REDEFINES FNAMEF),FILLER-16,X,1,0,NO,DISPLAY,,,,,COUSR3AI,180,NO,,NO,,,
COUSR03,FILLER-17,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COUSR3AI,X(4),4,0,NO,DISPLAY,,,,,COUSR3AI,181,NO,,NO,,,
COUSR03,FNAMEI,FIELD,X(20),ALPHANUMERIC,2,20,First name input value,COUSR3AI,X(20),20,0,NO,DISPLAY,,,,,COUSR3AI,185,NO,,NO,,,
COUSR03,LNAMEL,FIELD,S9(4) COMP,BINARY,2,2,Length field for last name (USAGE COMP),COUSR3AI,'+/-9999,5,0,YES,COMP,,,,,COUSR3AI,205,NO,,NO,,,
COUSR03,LNAMEF,FIELD,X,ALPHANUMERIC,2,1,Flag field for last name,COUSR3AI,X,1,0,NO,DISPLAY,,,,,COUSR3AI,207,NO,,NO,,,
COUSR03,FILLER-18,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COUSR3AI,N/A,0,0,NO,DISPLAY,,,,LNAMEF,COUSR3AI,207,NO,,NO,,,
COUSR03,LNAMEA,FIELD,X,ALPHANUMERIC,3,1,Attribute field for last name (REDEFINES LNAMEF),FILLER-18,X,1,0,NO,DISPLAY,,,,,COUSR3AI,207,NO,,NO,,,
COUSR03,FILLER-19,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COUSR3AI,X(4),4,0,NO,DISPLAY,,,,,COUSR3AI,208,NO,,NO,,,
COUSR03,LNAMEI,FIELD,X(20),ALPHANUMERIC,2,20,Last name input value,COUSR3AI,X(20),20,0,NO,DISPLAY,,,,,COUSR3AI,212,NO,,NO,,,
COUSR03,USRTYPEL,FIELD,S9(4) COMP,BINARY,2,2,Length field for user type (USAGE COMP),COUSR3AI,'+/-9999,5,0,YES,COMP,,,,,COUSR3AI,232,NO,,NO,,,
COUSR03,USRTYPEF,FIELD,X,ALPHANUMERIC,2,1,Flag field for user type,COUSR3AI,X,1,0,NO,DISPLAY,,,,,COUSR3AI,234,NO,,NO,,,
COUSR03,FILLER-20,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COUSR3AI,N/A,0,0,NO,DISPLAY,,,,USRTYPEF,COUSR3AI,234,NO,,NO,,,
COUSR03,USRTYPEA,FIELD,X,ALPHANUMERIC,3,1,Attribute field for user type (REDEFINES USRTYPEF),FILLER-20,X,1,0,NO,DISPLAY,,,,,COUSR3AI,234,NO,,NO,,,
COUSR03,FILLER-21,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COUSR3AI,X(4),4,0,NO,DISPLAY,,,,,COUSR3AI,235,NO,,NO,,,
COUSR03,USRTYPEI,FIELD,X(1),ALPHANUMERIC,2,1,User type code input value,COUSR3AI,X,1,0,NO,DISPLAY,,,,,COUSR3AI,239,NO,,NO,,,
COUSR03,ERRMSGL,FIELD,S9(4) COMP,BINARY,2,2,Length field for error message (USAGE COMP),COUSR3AI,'+/-9999,5,0,YES,COMP,,,,,COUSR3AI,240,NO,,NO,,,
COUSR03,ERRMSGF,FIELD,X,ALPHANUMERIC,2,1,Flag field for error message,COUSR3AI,X,1,0,NO,DISPLAY,,,,,COUSR3AI,242,NO,,NO,,,
COUSR03,FILLER-22,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COUSR3AI,N/A,0,0,NO,DISPLAY,,,,ERRMSGF,COUSR3AI,242,NO,,NO,,,
COUSR03,ERRMSGA,FIELD,X,ALPHANUMERIC,3,1,Attribute field for error message (REDEFINES ERRMSGF),FILLER-22,X,1,0,NO,DISPLAY,,,,,COUSR3AI,242,NO,,NO,,,
COUSR03,FILLER-23,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COUSR3AI,X(4),4,0,NO,DISPLAY,,,,,COUSR3AI,243,NO,,NO,,,
COUSR03,ERRMSGI,FIELD,X(78),ALPHANUMERIC,2,78,Error message text input value,COUSR3AI,X(78),78,0,NO,DISPLAY,,,,,COUSR3AI,247,NO,,NO,,,
COUSR03,COUSR3AO,RECORD,N/A,GROUP,1,324,Output map structure for user administration screen containing field attributes and display values (REDEFINES COUSR3AI),COUSR3AO,N/A,0,0,NO,DISPLAY,,,,COUSR3AI,COUSR3AO,1,NO,,NO,,,
COUSR03,FILLER-24,FIELD,X(12),ALPHANUMERIC,2,12,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COUSR3AO,X(12),12,0,NO,DISPLAY,,,,,COUSR3AO,1,NO,,NO,,,
COUSR03,FILLER-25,FIELD,X(3),ALPHANUMERIC,2,3,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COUSR3AO,X(3),3,0,NO,DISPLAY,,,,,COUSR3AO,13,NO,,NO,,,
COUSR03,TRNNAMEC,FIELD,X,ALPHANUMERIC,2,1,Color attribute for transaction name output,COUSR3AO,X,1,0,NO,DISPLAY,,,,,COUSR3AO,16,NO,,NO,,,
COUSR03,TRNNAMEP,FIELD,X,ALPHANUMERIC,2,1,Protection attribute for transaction name output,COUSR3AO,X,1,0,NO,DISPLAY,,,,,COUSR3AO,17,NO,,NO,,,
COUSR03,TRNNAMEH,FIELD,X,ALPHANUMERIC,2,1,Highlighting attribute for transaction name output,COUSR3AO,X,1,0,NO,DISPLAY,,,,,COUSR3AO,18,NO,,NO,,,
COUSR03,TRNNAMEV,FIELD,X,ALPHANUMERIC,2,1,Validation attribute for transaction name output,COUSR3AO,X,1,0,NO,DISPLAY,,,,,COUSR3AO,19,NO,,NO,,,
COUSR03,TRNNAMEO,FIELD,X(4),ALPHANUMERIC,2,4,Transaction name output value,COUSR3AO,X(4),4,0,NO,DISPLAY,,,,,COUSR3AO,20,NO,,NO,,,
COUSR03,FILLER-26,FIELD,X(3),ALPHANUMERIC,2,3,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COUSR3AO,X(3),3,0,NO,DISPLAY,,,,,COUSR3AO,24,NO,,NO,,,
COUSR03,TITLE01C,FIELD,X,ALPHANUMERIC,2,1,Color attribute for first title line output,COUSR3AO,X,1,0,NO,DISPLAY,,,,,COUSR3AO,27,NO,,NO,,,
COUSR03,TITLE01P,FIELD,X,ALPHANUMERIC,2,1,Protection attribute for first title line output,COUSR3AO,X,1,0,NO,DISPLAY,,,,,COUSR3AO,28,NO,,NO,,,
COUSR03,TITLE01H,FIELD,X,ALPHANUMERIC,2,1,Highlighting attribute for first title line output,COUSR3AO,X,1,0,NO,DISPLAY,,,,,COUSR3AO,29,NO,,NO,,,
COUSR03,TITLE01V,FIELD,X,ALPHANUMERIC,2,1,Validation attribute for first title line output,COUSR3AO,X,1,0,NO,DISPLAY,,,,,COUSR3AO,30,NO,,NO,,,
COUSR03,TITLE01O,FIELD,X(40),ALPHANUMERIC,2,40,First title line text output value,COUSR3AO,X(40),40,0,NO,DISPLAY,,,,,COUSR3AO,31,NO,,NO,,,
COUSR03,FILLER-27,FIELD,X(3),ALPHANUMERIC,2,3,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COUSR3AO,X(3),3,0,NO,DISPLAY,,,,,COUSR3AO,71,NO,,NO,,,
COUSR03,CURDATEC,FIELD,X,ALPHANUMERIC,2,1,Color attribute for current date output,COUSR3AO,X,1,0,NO,DISPLAY,,,,,COUSR3AO,74,NO,,NO,,,
COUSR03,CURDATEP,FIELD,X,ALPHANUMERIC,2,1,Protection attribute for current date output,COUSR3AO,X,1,0,NO,DISPLAY,,,,,COUSR3AO,75,NO,,NO,,,
COUSR03,CURDATEH,FIELD,X,ALPHANUMERIC,2,1,Highlighting attribute for current date output,COUSR3AO,X,1,0,NO,DISPLAY,,,,,COUSR3AO,76,NO,,NO,,,
COUSR03,CURDATEV,FIELD,X,ALPHANUMERIC,2,1,Validation attribute for current date output,COUSR3AO,X,1,0,NO,DISPLAY,,,,,COUSR3AO,77,NO,,NO,,,
COUSR03,CURDATEO,FIELD,X(8),ALPHANUMERIC,2,8,Current date output value,COUSR3AO,X(8),8,0,NO,DISPLAY,,,,,COUSR3AO,78,NO,,NO,,,
COUSR03,FILLER-28,FIELD,X(3),ALPHANUMERIC,2,3,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COUSR3AO,X(3),3,0,NO,DISPLAY,,,,,COUSR3AO,86,NO,,NO,,,
