data_source_name,field_name,field_type,mainframe_data_type,generic_data_type,level,data_length,business_definition,logical_group,display_format,display_length,decimal_positions,signed_indicator,usage_clause,occurs_min,occurs_max,occurs_depending,redefines_field,root_record,field_position,synchronized,justified,blank_when_zero,value_clause,condition_values,condition_ranges
COTRN00,COTRN0AI,RECORD,N/A,GROUP,1,1265,Main input map structure for transaction screen containing header information and up to 10 transaction detail lines,COTRN0AI,N/A,0,0,NO,DISPLAY,,,,,COTRN0AI,1,NO,,NO,,,
COTRN00,FILLER-1,FIELD,X(12),ALPHANUMERIC,2,12,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COTRN0AI,X(12),12,0,NO,DISPLAY,,,,,COTRN0AI,1,NO,,NO,,,
COTRN00,TRNNAMEL,FIELD,S9(4) COMP,BINARY,2,2,Length field for transaction name (USAGE COMP),COTRN0AI,'+/-9999,5,0,YES,COMP,,,,,COTRN0AI,13,NO,,NO,,,
COTRN00,TRNNAMEF,FIELD,X,ALPHANUMERIC,2,1,Flag field for transaction name,COTRN0AI,X,1,0,NO,DISPLAY,,,,,COTRN0AI,15,NO,,NO,,,
COTRN00,FILLER-2,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COTRN0AI,N/A,0,0,NO,DISPLAY,,,,TRNNAMEF,COTRN0AI,15,NO,,NO,,,
COTRN00,TRNNAMEA,FIELD,X,ALPHANUMERIC,3,1,Attribute field for transaction name (REDEFINES TRNNAMEF),FILLER-2,X,1,0,NO,DISPLAY,,,,,COTRN0AI,15,NO,,NO,,,
COTRN00,FILLER-3,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COTRN0AI,X(4),4,0,NO,DISPLAY,,,,,COTRN0AI,16,NO,,NO,,,
COTRN00,TRNNAMEI,FIELD,X(4),ALPHANUMERIC,2,4,Transaction name input field - 4 character transaction identifier,COTRN0AI,X(4),4,0,NO,DISPLAY,,,,,COTRN0AI,20,NO,,NO,,,
COTRN00,TITLE01L,FIELD,S9(4) COMP,BINARY,2,2,Length field for first title line (USAGE COMP),COTRN0AI,'+/-9999,5,0,YES,COMP,,,,,COTRN0AI,24,NO,,NO,,,
COTRN00,TITLE01F,FIELD,X,ALPHANUMERIC,2,1,Flag field for first title line,COTRN0AI,X,1,0,NO,DISPLAY,,,,,COTRN0AI,26,NO,,NO,,,
COTRN00,FILLER-4,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COTRN0AI,N/A,0,0,NO,DISPLAY,,,,TITLE01F,COTRN0AI,26,NO,,NO,,,
COTRN00,TITLE01A,FIELD,X,ALPHANUMERIC,3,1,Attribute field for first title line (REDEFINES TITLE01F),FILLER-4,X,1,0,NO,DISPLAY,,,,,COTRN0AI,26,NO,,NO,,,
COTRN00,FILLER-5,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COTRN0AI,X(4),4,0,NO,DISPLAY,,,,,COTRN0AI,27,NO,,NO,,,
COTRN00,TITLE01I,FIELD,X(40),ALPHANUMERIC,2,40,First title line input field - 40 character screen title,COTRN0AI,X(40),40,0,NO,DISPLAY,,,,,COTRN0AI,31,NO,,NO,,,
COTRN00,CURDATEL,FIELD,S9(4) COMP,BINARY,2,2,Length field for current date (USAGE COMP),COTRN0AI,'+/-9999,5,0,YES,COMP,,,,,COTRN0AI,71,NO,,NO,,,
COTRN00,CURDATEF,FIELD,X,ALPHANUMERIC,2,1,Flag field for current date,COTRN0AI,X,1,0,NO,DISPLAY,,,,,COTRN0AI,73,NO,,NO,,,
COTRN00,FILLER-6,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COTRN0AI,N/A,0,0,NO,DISPLAY,,,,CURDATEF,COTRN0AI,73,NO,,NO,,,
COTRN00,CURDATEA,FIELD,X,ALPHANUMERIC,3,1,Attribute field for current date (REDEFINES CURDATEF),FILLER-6,X,1,0,NO,DISPLAY,,,,,COTRN0AI,73,NO,,NO,,,
COTRN00,FILLER-7,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COTRN0AI,X(4),4,0,NO,DISPLAY,,,,,COTRN0AI,74,NO,,NO,,,
COTRN00,CURDATEI,FIELD,X(8),ALPHANUMERIC,2,8,Current date input field - 8 character date value,COTRN0AI,X(8),8,0,NO,DISPLAY,,,,,COTRN0AI,78,NO,,NO,,,
COTRN00,PGMNAMEL,FIELD,S9(4) COMP,BINARY,2,2,Length field for program name (USAGE COMP),COTRN0AI,'+/-9999,5,0,YES,COMP,,,,,COTRN0AI,86,NO,,NO,,,
COTRN00,PGMNAMEF,FIELD,X,ALPHANUMERIC,2,1,Flag field for program name,COTRN0AI,X,1,0,NO,DISPLAY,,,,,COTRN0AI,88,NO,,NO,,,
COTRN00,FILLER-8,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COTRN0AI,N/A,0,0,NO,DISPLAY,,,,PGMNAMEF,COTRN0AI,88,NO,,NO,,,
COTRN00,PGMNAMEA,FIELD,X,ALPHANUMERIC,3,1,Attribute field for program name (REDEFINES PGMNAMEF),FILLER-8,X,1,0,NO,DISPLAY,,,,,COTRN0AI,88,NO,,NO,,,
COTRN00,FILLER-9,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COTRN0AI,X(4),4,0,NO,DISPLAY,,,,,COTRN0AI,89,NO,,NO,,,
COTRN00,PGMNAMEI,FIELD,X(8),ALPHANUMERIC,2,8,Program name input field - 8 character program identifier,COTRN0AI,X(8),8,0,NO,DISPLAY,,,,,COTRN0AI,93,NO,,NO,,,
COTRN00,TITLE02L,FIELD,S9(4) COMP,BINARY,2,2,Length field for second title line (USAGE COMP),COTRN0AI,'+/-9999,5,0,YES,COMP,,,,,COTRN0AI,101,NO,,NO,,,
COTRN00,TITLE02F,FIELD,X,ALPHANUMERIC,2,1,Flag field for second title line,COTRN0AI,X,1,0,NO,DISPLAY,,,,,COTRN0AI,103,NO,,NO,,,
COTRN00,FILLER-10,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COTRN0AI,N/A,0,0,NO,DISPLAY,,,,TITLE02F,COTRN0AI,103,NO,,NO,,,
COTRN00,TITLE02A,FIELD,X,ALPHANUMERIC,3,1,Attribute field for second title line (REDEFINES TITLE02F),FILLER-10,X,1,0,NO,DISPLAY,,,,,COTRN0AI,103,NO,,NO,,,
COTRN00,FILLER-11,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",COTRN0AI,X(4),4,0,NO,DISPLAY,,,,,COTRN0AI,104,NO,,NO,,,
COTRN00,TITLE02I,FIELD,X(40),ALPHANUMERIC,2,40,Second title line input field - 40 character screen subtitle,COTRN0AI,X(40),40,0,NO,DISPLAY,,,,,COTRN0AI,108,NO,,NO,,,
